state,year,quarter,district,count,amount
Dadra & Nagar Haveli & Daman & Diu,2021,4,Daman,168,179850.0
Dadra & Nagar Haveli & Daman & Diu,2021,4,Diu,9,38035.0
Dadra & Nagar Haveli & Daman & Diu,2022,1,Dadra And Nagar Haveli,281,337073.0
Dadra & Nagar Haveli & Daman & Diu,2022,1,Daman,197,337912.0
Dadra & Nagar Haveli & Daman & Diu,2022,1,Diu,15,45756.0
Dadra & Nagar Haveli & Daman & Diu,2022,2,Dadra And Nagar Haveli,260,354974.0
Dadra & Nagar Haveli & Daman & Diu,2022,2,Daman,167,286329.0
Dadra & Nagar Haveli & Daman & Diu,2022,2,Diu,11,45554.0
Dadra & Nagar Haveli & Daman & Diu,2022,3,Dadra And Nagar Haveli,519,593259.0
Dadra & Nagar Haveli & Daman & Diu,2022,3,Daman,177,366241.0
Dadra & Nagar Haveli & Daman & Diu,2022,3,Diu,11,24276.0
Dadra & Nagar Haveli & Daman & Diu,2022,4,Dadra And Nagar Haveli,610,762921.0
Dadra & Nagar Haveli & Daman & Diu,2022,4,Daman,238,442560.0
Dadra & Nagar Haveli & Daman & Diu,2022,4,Diu,23,67147.0
Dadra & Nagar Haveli & Daman & Diu,2023,1,Dadra And Nagar Haveli,598,810733.0
Dadra & Nagar Haveli & Daman & Diu,2023,1,Daman,185,348075.0
Dadra & Nagar Haveli & Daman & Diu,2023,1,Diu,16,56360.0
Dadra & Nagar Haveli & Daman & Diu,2023,2,Dadra And Nagar Haveli,492,621719.0
Dadra & Nagar Haveli & Daman & Diu,2023,2,Daman,175,350870.0
Dadra & Nagar Haveli & Daman & Diu,2023,2,Diu,27,86164.0
Dadra & Nagar Haveli & Daman & Diu,2023,3,Dadra And Nagar Haveli,600,777222.0
Dadra & Nagar Haveli & Daman & Diu,2023,3,Daman,349,511452.0
Dadra & Nagar Haveli & Daman & Diu,2023,3,Diu,20,44429.0
Dadra & Nagar Haveli & Daman & Diu,2023,4,Dadra And Nagar Haveli,833,1306915.0
Dadra & Nagar Haveli & Daman & Diu,2023,4,Daman,360,601684.0
Dadra & Nagar Haveli & Daman & Diu,2023,4,Diu,14,65268.0
Dadra & Nagar Haveli & Daman & Diu,2024,1,Dadra And Nagar Haveli,873,1200123.0
Dadra & Nagar Haveli & Daman & Diu,2024,1,Daman,417,686036.0
Dadra & Nagar Haveli & Daman & Diu,2024,1,Diu,5,22350.0
Dadra & Nagar Haveli & Daman & Diu,2024,2,Dadra And Nagar Haveli,640,869291.0
Dadra & Nagar Haveli & Daman & Diu,2024,2,Daman,344,461012.0
Dadra & Nagar Haveli & Daman & Diu,2024,2,Diu,24,36956.0
Dadra & Nagar Haveli & Daman & Diu,2024,3,Dadra And Nagar Haveli,689,926765.0
Dadra & Nagar Haveli & Daman & Diu,2024,3,Daman,341,611393.0
Dadra & Nagar Haveli & Daman & Diu,2024,3,Diu,22,64711.0
Dadra & Nagar Haveli & Daman & Diu,2024,4,Dadra And Nagar Haveli,1045,1494562.0
Dadra & Nagar Haveli & Daman & Diu,2024,4,Daman,437,748001.0
Dadra & Nagar Haveli & Daman & Diu,2024,4,Diu,21,49966.0
Delhi,2020,2,West,2159,341511.0
Delhi,2020,2,South East Delhi,1438,232946.0
Delhi,2020,2,South,1251,206601.0
Delhi,2020,2,East,1247,188078.0
Delhi,2020,2,North West,1148,184911.0
Delhi,2020,2,South West,1131,186173.0
Delhi,2020,2,Central Delhi,971,154625.0
Delhi,2020,2,New Delhi,881,152882.0
Delhi,2020,2,North,736,123572.0
Delhi,2020,2,Shahdara,435,73327.0
Delhi,2020,3,West,1250,330947.0
Delhi,2020,3,South East Delhi,922,240168.0
Delhi,2020,3,North West,815,195772.0
Delhi,2020,3,South West,789,243882.0
Delhi,2020,3,Central Delhi,672,153666.0
Delhi,2020,3,New Delhi,652,161870.0
Delhi,2020,3,East,641,163616.0
Delhi,2020,3,South,637,157653.0
Delhi,2020,3,North,588,136601.0
Delhi,2020,3,Shahdara,316,73604.0
Delhi,2020,4,West,1383,1065762.0
Delhi,2020,4,South East Delhi,1240,965278.0
Delhi,2020,4,South West,1094,1007667.0
Delhi,2020,4,New Delhi,1030,945117.0
Delhi,2020,4,North West,993,770313.0
Delhi,2020,4,Central Delhi,778,611387.0
Delhi,2020,4,North,760,645843.0
Delhi,2020,4,East,732,564969.0
Delhi,2020,4,South,622,567678.0
Delhi,2020,4,Shahdara,578,464731.0
Delhi,2021,1,West,2017,1508820.0
Delhi,2021,1,South East Delhi,1672,1129582.0
Delhi,2021,1,New Delhi,1315,1007873.0
Delhi,2021,1,Central Delhi,1248,904623.0
Delhi,2021,1,North West,1209,1039214.0
Delhi,2021,1,South West,1122,955826.0
Delhi,2021,1,North,1071,836840.0
Delhi,2021,1,South,876,689212.0
Delhi,2021,1,East,869,557334.0
Delhi,2021,1,North East,724,557236.0
Delhi,2021,2,West,1965,1709029.0
Delhi,2021,2,North,1715,1204997.0
Delhi,2021,2,South East Delhi,1372,1138461.0
Delhi,2021,2,South West,1350,1213927.0
Delhi,2021,2,North West,1241,1037196.0
Delhi,2021,2,New Delhi,1214,1094080.0
Delhi,2021,2,Central Delhi,1169,912743.0
Delhi,2021,2,South,966,804844.0
Delhi,2021,2,East,905,673239.0
Delhi,2021,2,North East,757,545097.0
Delhi,2021,3,West,2246,2081839.0
Delhi,2021,3,South East Delhi,1983,1712098.0
Delhi,2021,3,Central Delhi,1922,1681351.0
Delhi,2021,3,New Delhi,1614,1641612.0
Delhi,2021,3,South West,1605,1521438.0
Delhi,2021,3,North West,1564,1354014.0
Delhi,2021,3,North,1393,1225046.0
Delhi,2021,3,East,1163,1050569.0
Delhi,2021,3,North East,1095,880410.0
Delhi,2021,3,South,1091,1054717.0
Delhi,2021,4,West,5047,5302169.0
Delhi,2021,4,South East Delhi,3928,4127616.0
Delhi,2021,4,North West,3819,4201220.0
Delhi,2021,4,Central Delhi,3812,3661609.0
Delhi,2021,4,New Delhi,3386,3883912.0
Delhi,2021,4,South West,3041,3508911.0
Delhi,2021,4,North,2825,3116537.0
Delhi,2021,4,East,2256,2417363.0
Delhi,2021,4,Shahdara,2078,2090727.0
Delhi,2021,4,South,2057,2315999.0
Delhi,2022,1,West,4368,5442041.0
Delhi,2022,1,South East Delhi,3520,4221226.0
Delhi,2022,1,North West,3003,3853703.0
Delhi,2022,1,Central Delhi,2816,3359581.0
Delhi,2022,1,New Delhi,2587,3572728.0
Delhi,2022,1,South West,2524,3460149.0
Delhi,2022,1,North,2321,3131536.0
Delhi,2022,1,East,1911,2269280.0
Delhi,2022,1,South,1879,2413929.0
Delhi,2022,1,North East,1695,1862686.0
Delhi,2022,2,West,3733,4528416.0
Delhi,2022,2,South East Delhi,3161,3474446.0
Delhi,2022,2,New Delhi,2855,3574229.0
Delhi,2022,2,North West,2845,3510159.0
Delhi,2022,2,Central Delhi,2686,3314681.0
Delhi,2022,2,South West,2361,3039345.0
Delhi,2022,2,North,1952,2490119.0
Delhi,2022,2,East,1843,2145058.0
Delhi,2022,2,South,1775,2119168.0
Delhi,2022,2,Shahdara,1609,1844384.0
Delhi,2022,3,West,5208,5873812.0
Delhi,2022,3,South East Delhi,4420,4781194.0
Delhi,2022,3,New Delhi,3866,4840514.0
Delhi,2022,3,North West,3572,4132808.0
Delhi,2022,3,Central Delhi,3498,3901385.0
Delhi,2022,3,South West,3227,4114804.0
Delhi,2022,3,North,2762,3293169.0
Delhi,2022,3,East,2695,3102828.0
Delhi,2022,3,South,2517,3019117.0
Delhi,2022,3,Shahdara,2094,2339310.0
Delhi,2022,4,West,6947,8360376.0
Delhi,2022,4,South East Delhi,5868,7072604.0
Delhi,2022,4,New Delhi,5340,7125528.0
Delhi,2022,4,North West,5085,6057907.0
Delhi,2022,4,Central Delhi,4815,5765957.0
Delhi,2022,4,South West,4149,5489366.0
Delhi,2022,4,North,4013,5304295.0
Delhi,2022,4,South,3527,4511956.0
Delhi,2022,4,East,3297,3984005.0
Delhi,2022,4,North East,2948,3363238.0
Delhi,2023,1,West,6429,8754573.0
Delhi,2023,1,South East Delhi,5517,7079871.0
Delhi,2023,1,New Delhi,5291,6922018.0
Delhi,2023,1,Central Delhi,4699,6401871.0
Delhi,2023,1,North West,4579,5962088.0
Delhi,2023,1,North,3741,5130361.0
Delhi,2023,1,South West,3638,5341251.0
Delhi,2023,1,South,3201,4269965.0
Delhi,2023,1,East,3196,4249403.0
Delhi,2023,1,Shahdara,2806,3681028.0
Delhi,2023,2,West,5862,7931949.0
Delhi,2023,2,South East Delhi,4732,6257813.0
Delhi,2023,2,New Delhi,4694,6410215.0
Delhi,2023,2,North West,4428,5604148.0
Delhi,2023,2,Central Delhi,4368,5481162.0
Delhi,2023,2,South West,3696,5282173.0
Delhi,2023,2,North,3277,4436173.0
Delhi,2023,2,South,3088,4214071.0
Delhi,2023,2,East,2857,3875525.0
Delhi,2023,2,Shahdara,2225,2826508.0
Delhi,2023,3,West,6673,8338655.0
Delhi,2023,3,South East Delhi,5876,7115008.0
Delhi,2023,3,New Delhi,5549,7246294.0
Delhi,2023,3,North West,4658,5650162.0
Delhi,2023,3,South West,4448,6189343.0
Delhi,2023,3,Central Delhi,4404,5352372.0
Delhi,2023,3,South,3522,4443430.0
Delhi,2023,3,North,3469,4630888.0
Delhi,2023,3,East,3371,4011665.0
Delhi,2023,3,Shahdara,2697,3233714.0
Delhi,2023,4,West,7829,10545733.0
Delhi,2023,4,South East Delhi,7111,9746023.0
Delhi,2023,4,New Delhi,5952,8790140.0
Delhi,2023,4,Central Delhi,5884,7718670.0
Delhi,2023,4,North West,5426,7399787.0
Delhi,2023,4,South West,5023,7264073.0
Delhi,2023,4,North,4410,6111161.0
Delhi,2023,4,South,4127,6172136.0
Delhi,2023,4,East,3740,4742013.0
Delhi,2023,4,Shahdara,3426,4582842.0
Delhi,2024,1,West,7237,10552936.0
Delhi,2024,1,South East Delhi,6809,9567339.0
Delhi,2024,1,New Delhi,6087,9325880.0
Delhi,2024,1,Central Delhi,5322,7235636.0
Delhi,2024,1,North West,4927,6850074.0
Delhi,2024,1,South West,4580,7322844.0
Delhi,2024,1,North,4232,6202239.0
Delhi,2024,1,South,3912,5652343.0
Delhi,2024,1,East,3678,5392486.0
Delhi,2024,1,Shahdara,3164,4217939.0
Delhi,2024,2,West,6150,9059574.0
Delhi,2024,2,South East Delhi,5596,7983727.0
Delhi,2024,2,New Delhi,5492,8550323.0
Delhi,2024,2,Central Delhi,4851,6879526.0
Delhi,2024,2,North West,4453,6426847.0
Delhi,2024,2,South West,4190,6424789.0
Delhi,2024,2,North,3690,5569856.0
Delhi,2024,2,South,3472,5238461.0
Delhi,2024,2,East,3209,4765406.0
Delhi,2024,2,Shahdara,2603,3899405.0
Delhi,2024,3,West,6568,9409580.0
Delhi,2024,3,South East,6501,9122525.0
Delhi,2024,3,New Delhi,6055,9251030.0
Delhi,2024,3,Central Delhi,4735,6449913.0
Delhi,2024,3,North West,4631,7025475.0
Delhi,2024,3,South West,4576,7288608.0
Delhi,2024,3,North,3784,5621466.0
Delhi,2024,3,South,3762,5506223.0
Delhi,2024,3,East,3177,4212716.0
Delhi,2024,3,Shahdara,2721,3718115.0
Delhi,2024,4,West,9538,13105331.0
Delhi,2024,4,South East,8789,11891728.0
Delhi,2024,4,New Delhi,7568,11475253.0
Delhi,2024,4,Central Delhi,7265,9684280.0
Delhi,2024,4,North West,6893,9461832.0
Delhi,2024,4,South West,5921,8998337.0
Delhi,2024,4,North,5386,7334682.0
Delhi,2024,4,South,4916,6929468.0
Delhi,2024,4,East,4096,5612454.0
Delhi,2024,4,North East,3839,4765826.0
Goa,2020,2,North Goa,181,37838.0
Goa,2020,2,South Goa,160,33262.0
Goa,2020,3,North Goa,401,115163.0
Goa,2020,3,South Goa,282,81701.0
Goa,2020,4,North Goa,351,398099.0
Goa,2020,4,South Goa,263,284265.0
Goa,2021,1,North Goa,514,464207.0
Goa,2021,1,South Goa,365,363177.0
Goa,2021,2,North Goa,561,531664.0
Goa,2021,2,South Goa,455,496675.0
Goa,2021,3,North Goa,668,825408.0
Goa,2021,3,South Goa,546,560578.0
Goa,2021,4,North Goa,1203,1604306.0
Goa,2021,4,South Goa,884,1133010.0
Goa,2022,1,North Goa,1369,2131215.0
Goa,2022,1,South Goa,1265,1734030.0
Goa,2022,2,North Goa,2018,3006451.0
Goa,2022,2,South Goa,1506,2087059.0
Goa,2022,3,North Goa,1669,2298586.0
Goa,2022,3,South Goa,1488,1843522.0
Goa,2022,4,North Goa,2517,3662258.0
Goa,2022,4,South Goa,1871,2528411.0
Goa,2023,1,North Goa,2130,3216159.0
Goa,2023,1,South Goa,1967,2643390.0
Goa,2023,2,North Goa,2231,3373064.0
Goa,2023,2,South Goa,1935,2557737.0
Goa,2023,3,North Goa,2161,3229062.0
Goa,2023,3,South Goa,1766,2416992.0
Goa,2023,4,North Goa,2725,4320025.0
Goa,2023,4,South Goa,2158,3090976.0
Goa,2024,1,North Goa,2803,4037155.0
Goa,2024,1,South Goa,2422,3490938.0
Goa,2024,2,North Goa,2752,4045983.0
Goa,2024,2,South Goa,2269,3132575.0
Goa,2024,3,South Goa,2836,4097331.0
Goa,2024,3,North Goa,2518,3954359.0
Goa,2024,4,South Goa,3426,4867109.0
Goa,2024,4,North Goa,3236,5036265.0
Gujarat,2020,2,Ahmadabad,2282,396800.0
Gujarat,2020,2,Surat,1255,220970.0
Gujarat,2020,2,Vadodara,580,110090.0
Gujarat,2020,2,Rajkot,545,96057.0
Gujarat,2020,2,Gandhinagar,509,92680.0
Gujarat,2020,2,Valsad,348,64661.0
Gujarat,2020,2,Kachchh,320,65377.0
Gujarat,2020,2,Bharuch,273,54151.0
Gujarat,2020,2,Mahesana,192,39039.0
Gujarat,2020,2,Bhavnagar,148,28854.0
Gujarat,2020,3,Ahmadabad,2682,655107.0
Gujarat,2020,3,Surat,2206,544354.0
Gujarat,2020,3,Vadodara,1162,360274.0
Gujarat,2020,3,Bharuch,614,174068.0
Gujarat,2020,3,Kachchh,583,164427.0
Gujarat,2020,3,Gandhinagar,562,162208.0
Gujarat,2020,3,Rajkot,522,136449.0
Gujarat,2020,3,Valsad,474,130312.0
Gujarat,2020,3,Mahesana,464,115807.0
Gujarat,2020,3,Banas Kantha,330,77539.0
Gujarat,2020,4,Ahmadabad,2306,1404202.0
Gujarat,2020,4,Surat,1858,1147153.0
Gujarat,2020,4,Vadodara,748,468371.0
Gujarat,2020,4,Bharuch,524,356570.0
Gujarat,2020,4,Kachchh,503,291840.0
Gujarat,2020,4,Valsad,387,267121.0
Gujarat,2020,4,Gandhinagar,387,237333.0
Gujarat,2020,4,Mahesana,324,192309.0
Gujarat,2020,4,Banas Kantha,321,174192.0
Gujarat,2020,4,Rajkot,321,181318.0
Gujarat,2021,1,Ahmadabad,2902,1664753.0
Gujarat,2021,1,Surat,2549,1538786.0
Gujarat,2021,1,Vadodara,859,544564.0
Gujarat,2021,1,Bharuch,709,381284.0
Gujarat,2021,1,Kachchh,674,340650.0
Gujarat,2021,1,Valsad,548,307917.0
Gujarat,2021,1,Gandhinagar,531,341921.0
Gujarat,2021,1,Banas Kantha,446,246377.0
Gujarat,2021,1,Rajkot,374,191505.0
Gujarat,2021,1,Mahesana,342,194492.0
Gujarat,2021,2,Ahmadabad,3074,2177028.0
Gujarat,2021,2,Surat,2863,1847117.0
Gujarat,2021,2,Vadodara,1171,874836.0
Gujarat,2021,2,Bharuch,823,593029.0
Gujarat,2021,2,Kachchh,730,529809.0
Gujarat,2021,2,Valsad,640,471194.0
Gujarat,2021,2,Gandhinagar,590,519006.0
Gujarat,2021,2,Banas Kantha,475,272134.0
Gujarat,2021,2,Rajkot,462,360621.0
Gujarat,2021,2,Mahesana,453,306266.0
Gujarat,2021,3,Surat,3409,2501335.0
Gujarat,2021,3,Ahmadabad,3405,2607478.0
Gujarat,2021,3,Vadodara,1071,1010170.0
Gujarat,2021,3,Bharuch,751,676899.0
Gujarat,2021,3,Kachchh,719,583735.0
Gujarat,2021,3,Valsad,648,601347.0
Gujarat,2021,3,Gandhinagar,586,553002.0
Gujarat,2021,3,Banas Kantha,567,390139.0
Gujarat,2021,3,Rajkot,515,389381.0
Gujarat,2021,3,Mahesana,419,348892.0
Gujarat,2021,4,Ahmadabad,4857,5269395.0
Gujarat,2021,4,Surat,3232,4111750.0
Gujarat,2021,4,Vadodara,1531,1938084.0
Gujarat,2021,4,Valsad,1030,1250430.0
Gujarat,2021,4,Bharuch,982,1253200.0
Gujarat,2021,4,Kachchh,937,1187041.0
Gujarat,2021,4,Gandhinagar,801,1076996.0
Gujarat,2021,4,Rajkot,698,782642.0
Gujarat,2021,4,Banas Kantha,555,642556.0
Gujarat,2021,4,Mahesana,483,611027.0
Gujarat,2022,1,Ahmadabad,6393,7847666.0
Gujarat,2022,1,Surat,4674,5433634.0
Gujarat,2022,1,Vadodara,1414,2085056.0
Gujarat,2022,1,Valsad,1138,1398820.0
Gujarat,2022,1,Bharuch,934,1363523.0
Gujarat,2022,1,Kachchh,923,1288962.0
Gujarat,2022,1,Gandhinagar,914,1703161.0
Gujarat,2022,1,Rajkot,840,1218172.0
Gujarat,2022,1,Bhavnagar,494,599549.0
Gujarat,2022,1,Banas Kantha,485,634204.0
Gujarat,2022,2,Ahmadabad,6962,8565312.0
Gujarat,2022,2,Surat,6127,6420167.0
Gujarat,2022,2,Vadodara,1538,2192046.0
Gujarat,2022,2,Valsad,1079,1455802.0
Gujarat,2022,2,Kachchh,1071,1371510.0
Gujarat,2022,2,Gandhinagar,985,1513678.0
Gujarat,2022,2,Rajkot,879,1248141.0
Gujarat,2022,2,Bharuch,848,1226599.0
Gujarat,2022,2,Bhavnagar,601,696335.0
Gujarat,2022,2,Banas Kantha,597,724979.0
Gujarat,2022,3,Ahmadabad,8499,9788819.0
Gujarat,2022,3,Surat,7447,7491198.0
Gujarat,2022,3,Vadodara,1983,2630678.0
Gujarat,2022,3,Kachchh,1501,1786596.0
Gujarat,2022,3,Gandhinagar,1356,1828271.0
Gujarat,2022,3,Valsad,1327,1699968.0
Gujarat,2022,3,Rajkot,1093,1436547.0
Gujarat,2022,3,Bharuch,1082,1429310.0
Gujarat,2022,3,Banas Kantha,735,893785.0
Gujarat,2022,3,Bhavnagar,696,791631.0
Gujarat,2022,4,Ahmadabad,9650,12572383.0
Gujarat,2022,4,Surat,7288,8864843.0
Gujarat,2022,4,Vadodara,2574,3669216.0
Gujarat,2022,4,Kachchh,1696,2267368.0
Gujarat,2022,4,Gandhinagar,1681,2507697.0
Gujarat,2022,4,Valsad,1666,2409645.0
Gujarat,2022,4,Bharuch,1522,2134893.0
Gujarat,2022,4,Rajkot,1428,2034588.0
Gujarat,2022,4,Mahesana,837,1221962.0
Gujarat,2022,4,Banas Kantha,806,1117875.0
Gujarat,2023,1,Ahmadabad,8530,11389837.0
Gujarat,2023,1,Surat,8426,9641022.0
Gujarat,2023,1,Vadodara,1954,3124485.0
Gujarat,2023,1,Rajkot,1601,2385641.0
Gujarat,2023,1,Valsad,1434,2301774.0
Gujarat,2023,1,Kachchh,1315,1898195.0
Gujarat,2023,1,Gandhinagar,1288,2310699.0
Gujarat,2023,1,Bharuch,1216,1826288.0
Gujarat,2023,1,Bhavnagar,657,955529.0
Gujarat,2023,1,Mahesana,622,1242341.0
Gujarat,2023,2,Ahmadabad,9078,11920370.0
Gujarat,2023,2,Surat,6993,8153676.0
Gujarat,2023,2,Vadodara,2055,3482569.0
Gujarat,2023,2,Rajkot,1718,2477120.0
Gujarat,2023,2,Gandhinagar,1496,2467953.0
Gujarat,2023,2,Valsad,1427,2277522.0
Gujarat,2023,2,Kachchh,1366,1915160.0
Gujarat,2023,2,Bharuch,1114,1801068.0
Gujarat,2023,2,Bhavnagar,767,873266.0
Gujarat,2023,2,Banas Kantha,690,1193324.0
Gujarat,2023,3,Ahmadabad,13645,16204152.0
Gujarat,2023,3,Surat,13306,13249715.0
Gujarat,2023,3,Vadodara,2630,3955251.0
Gujarat,2023,3,Rajkot,2289,3157047.0
Gujarat,2023,3,Gandhinagar,2270,3606515.0
Gujarat,2023,3,Kachchh,2111,2799676.0
Gujarat,2023,3,Valsad,1912,2584154.0
Gujarat,2023,3,Bharuch,1777,2345201.0
Gujarat,2023,3,Bhavnagar,1099,1299978.0
Gujarat,2023,3,Banas Kantha,940,1540747.0
Gujarat,2023,4,Ahmadabad,10344,16047139.0
Gujarat,2023,4,Surat,8196,11477882.0
Gujarat,2023,4,Vadodara,2756,4865088.0
Gujarat,2023,4,Rajkot,2109,3364383.0
Gujarat,2023,4,Valsad,2030,3301560.0
Gujarat,2023,4,Kachchh,1972,2767311.0
Gujarat,2023,4,Gandhinagar,1952,3618581.0
Gujarat,2023,4,Bharuch,1750,2901972.0
Gujarat,2023,4,Bhavnagar,971,1371224.0
Gujarat,2023,4,Banas Kantha,955,1817338.0
Gujarat,2024,1,Ahmadabad,10018,14364566.0
Gujarat,2024,1,Surat,9277,10645109.0
Gujarat,2024,1,Vadodara,2674,4324591.0
Gujarat,2024,1,Rajkot,2612,3794409.0
Gujarat,2024,1,Kachchh,2270,2841893.0
Gujarat,2024,1,Valsad,2218,3196463.0
Gujarat,2024,1,Bharuch,2022,3022124.0
Gujarat,2024,1,Gandhinagar,1991,3417398.0
Gujarat,2024,1,Banas Kantha,1155,1457558.0
Gujarat,2024,1,Mahesana,1088,1661780.0
Gujarat,2024,2,Ahmadabad,10341,15547955.0
Gujarat,2024,2,Surat,9120,11220662.0
Gujarat,2024,2,Rajkot,3116,4171290.0
Gujarat,2024,2,Vadodara,2706,4644588.0
Gujarat,2024,2,Kachchh,2146,2785372.0
Gujarat,2024,2,Gandhinagar,1985,3217376.0
Gujarat,2024,2,Valsad,1967,3083166.0
Gujarat,2024,2,Bharuch,1711,2452287.0
Gujarat,2024,2,Bhavnagar,1110,1430220.0
Gujarat,2024,2,Banas Kantha,1075,1816483.0
Gujarat,2024,3,Ahmedabad,12184,17553288.0
Gujarat,2024,3,Surat,9244,11486994.0
Gujarat,2024,3,Rajkot,2935,4371113.0
Gujarat,2024,3,Vadodara,2679,4369142.0
Gujarat,2024,3,Gandhinagar,2386,4058142.0
Gujarat,2024,3,Kachchh,2218,3200203.0
Gujarat,2024,3,Valsad,1905,2794216.0
Gujarat,2024,3,Bharuch,1768,2801543.0
Gujarat,2024,3,Bhavnagar,1168,1635336.0
Gujarat,2024,3,Mahesana,1087,1969857.0
Gujarat,2024,4,Ahmedabad,18268,25165090.0
Gujarat,2024,4,Surat,11616,14897974.0
Gujarat,2024,4,Rajkot,3682,5459568.0
Gujarat,2024,4,Vadodara,3482,5748869.0
Gujarat,2024,4,Gandhinagar,3082,5330046.0
Gujarat,2024,4,Valsad,2601,4056897.0
Gujarat,2024,4,Kachchh,2511,3190903.0
Gujarat,2024,4,Bharuch,2348,3655512.0
Gujarat,2024,4,Bhavnagar,1544,1903033.0
Gujarat,2024,4,Mahesana,1458,2462736.0
Haryana,2020,2,Gurugram,2571,438481.0
Haryana,2020,2,Faridabad,1051,189308.0
Haryana,2020,2,Rewari,343,69983.0
Haryana,2020,2,Karnal,303,52030.0
Haryana,2020,2,Panipat,297,53337.0
Haryana,2020,2,Sonipat,210,43359.0
Haryana,2020,2,Jhajjar,204,40299.0
Haryana,2020,2,Ambala,191,43269.0
Haryana,2020,2,Hisar,191,36813.0
Haryana,2020,2,Palwal,130,28921.0
Haryana,2020,3,Gurugram,1999,454846.0
Haryana,2020,3,Faridabad,1144,297042.0
Haryana,2020,3,Rewari,483,135250.0
Haryana,2020,3,Hisar,361,114981.0
Haryana,2020,3,Panipat,296,79561.0
Haryana,2020,3,Sonipat,278,77076.0
Haryana,2020,3,Palwal,258,65067.0
Haryana,2020,3,Jhajjar,242,70683.0
Haryana,2020,3,Mahendragarh,237,61501.0
Haryana,2020,3,Karnal,232,63907.0
Haryana,2020,4,Gurugram,2380,1626450.0
Haryana,2020,4,Faridabad,1370,1022011.0
Haryana,2020,4,Rewari,639,442173.0
Haryana,2020,4,Jhajjar,393,324264.0
Haryana,2020,4,Hisar,374,243421.0
Haryana,2020,4,Sonipat,357,304138.0
Haryana,2020,4,Palwal,295,205874.0
Haryana,2020,4,Mahendragarh,271,184572.0
Haryana,2020,4,Panipat,265,148352.0
Haryana,2020,4,Bhiwani,257,204503.0
Haryana,2021,1,Gurugram,3377,2003697.0
Haryana,2021,1,Faridabad,1845,1250394.0
Haryana,2021,1,Rewari,757,485758.0
Haryana,2021,1,Hisar,499,324109.0
Haryana,2021,1,Sonipat,493,389233.0
Haryana,2021,1,Panipat,428,245026.0
Haryana,2021,1,Palwal,386,239181.0
Haryana,2021,1,Karnal,339,211754.0
Haryana,2021,1,Jhajjar,317,272445.0
Haryana,2021,1,Rohtak,312,284433.0
Haryana,2021,2,Gurugram,3238,2521099.0
Haryana,2021,2,Faridabad,1707,1330963.0
Haryana,2021,2,Rewari,1001,900929.0
Haryana,2021,2,Sonipat,739,843265.0
Haryana,2021,2,Hisar,683,636895.0
Haryana,2021,2,Mahendragarh,502,622610.0
Haryana,2021,2,Rohtak,463,488282.0
Haryana,2021,2,Panipat,457,396928.0
Haryana,2021,2,Jhajjar,457,499261.0
Haryana,2021,2,Bhiwani,424,442945.0
Haryana,2021,3,Gurugram,4501,3651728.0
Haryana,2021,3,Faridabad,1957,1608197.0
Haryana,2021,3,Rewari,960,921840.0
Haryana,2021,3,Sonipat,673,772054.0
Haryana,2021,3,Hisar,600,562880.0
Haryana,2021,3,Panipat,522,513232.0
Haryana,2021,3,Jhajjar,509,659985.0
Haryana,2021,3,Bhiwani,458,471344.0
Haryana,2021,3,Karnal,458,395742.0
Haryana,2021,3,Rohtak,431,484147.0
Haryana,2021,4,Gurugram,5951,6492219.0
Haryana,2021,4,Faridabad,3250,3581730.0
Haryana,2021,4,Rewari,1182,1635811.0
Haryana,2021,4,Sonipat,1000,1514842.0
Haryana,2021,4,Jhajjar,848,1322079.0
Haryana,2021,4,Hisar,717,1163784.0
Haryana,2021,4,Mahendragarh,669,1016832.0
Haryana,2021,4,Panipat,600,903045.0
Haryana,2021,4,Karnal,577,747027.0
Haryana,2021,4,Rohtak,557,1036418.0
Haryana,2022,1,Gurugram,6642,8138262.0
Haryana,2022,1,Faridabad,3517,4282216.0
Haryana,2022,1,Rewari,1254,1910239.0
Haryana,2022,1,Sonipat,1178,1965399.0
Haryana,2022,1,Jhajjar,869,1532926.0
Haryana,2022,1,Hisar,855,1334248.0
Haryana,2022,1,Karnal,850,1119397.0
Haryana,2022,1,Rohtak,836,1302980.0
Haryana,2022,1,Panipat,806,1239244.0
Haryana,2022,1,Mahendragarh,675,1004950.0
Haryana,2022,2,Gurugram,6554,7627997.0
Haryana,2022,2,Faridabad,3527,4157319.0
Haryana,2022,2,Rewari,1449,2050909.0
Haryana,2022,2,Sonipat,1227,2016582.0
Haryana,2022,2,Hisar,1141,1695856.0
Haryana,2022,2,Panipat,1030,1355321.0
Haryana,2022,2,Jhajjar,987,1449163.0
Haryana,2022,2,Bhiwani,931,1348492.0
Haryana,2022,2,Rohtak,908,1318503.0
Haryana,2022,2,Karnal,901,1294206.0
Haryana,2022,3,Gurugram,10085,10744733.0
Haryana,2022,3,Faridabad,4789,5313116.0
Haryana,2022,3,Rewari,1838,2341723.0
Haryana,2022,3,Sonipat,1657,2565808.0
Haryana,2022,3,Hisar,1516,2224226.0
Haryana,2022,3,Jhajjar,1451,2211785.0
Haryana,2022,3,Panipat,1432,1773022.0
Haryana,2022,3,Rohtak,1242,1806212.0
Haryana,2022,3,Karnal,1150,1799811.0
Haryana,2022,3,Bhiwani,1147,1597842.0
Haryana,2022,4,Gurugram,11347,14333166.0
