state,year,quarter,district,count,amount
Tamil Nadu,2024,1,Kanniyakumari,1264,2105662.0
Tamil Nadu,2024,1,Tirunelveli,1586,2100827.0
Tamil Nadu,2024,1,Thiruvallur,13891,17283816.0
Tamil Nadu,2024,1,Theni,939,1453415.0
Tamil Nadu,2024,1,Ranipet,994,1351537.0
Tamil Nadu,2024,1,Namakkal,1431,1961139.0
Tamil Nadu,2024,1,Vellore,1277,2027235.0
Tamil Nadu,2024,1,Thiruvarur,600,881760.0
Tamil Nadu,2024,2,Tiruchirappalli,2063,3041944.0
Tamil Nadu,2024,2,Ramanathapuram,534,647117.0
Tamil Nadu,2024,2,Krishnagiri,3015,4726099.0
Tamil Nadu,2024,2,Cuddalore,1613,2435412.0
Tamil Nadu,2024,2,Kancheepuram,6638,8882250.0
Tamil Nadu,2024,2,Tiruppur,4693,6791083.0
Tamil Nadu,2024,2,Dharmapuri,761,1144398.0
Tamil Nadu,2024,2,Thoothukkudi,976,1488135.0
Tamil Nadu,2024,2,Thanjavur,1331,1862713.0
Tamil Nadu,2024,2,Madurai,3511,4601610.0
Tamil Nadu,2024,2,Tiruvannamalai,1040,1492166.0
Tamil Nadu,2024,2,Salem,2967,4272739.0
Tamil Nadu,2024,2,Nagapattinam,844,1263375.0
Tamil Nadu,2024,2,Tirupathur,592,1014611.0
Tamil Nadu,2024,2,Ariyalur,361,428018.0
Tamil Nadu,2024,2,Chennai,18043,21201607.0
Tamil Nadu,2024,2,The Nilgiris,604,1072774.0
Tamil Nadu,2024,2,Erode,2042,3198457.0
Tamil Nadu,2024,2,Karur,650,1120561.0
Tamil Nadu,2024,2,Kallakkurichi,565,745982.0
Tamil Nadu,2024,2,Viluppuram,1279,1842454.0
Tamil Nadu,2024,2,Pudukkottai,512,743420.0
Tamil Nadu,2024,2,Perambalur,225,338807.0
Tamil Nadu,2024,2,Coimbatore,9096,13918959.0
Tamil Nadu,2024,2,Virudhunagar,789,1100097.0
Tamil Nadu,2024,2,Dindigul,1364,2455985.0
Tamil Nadu,2024,2,Sivaganga,670,1132645.0
Tamil Nadu,2024,2,Tenkasi,562,852869.0
Tamil Nadu,2024,2,Chengalpattu,10822,15264686.0
Tamil Nadu,2024,2,Kanniyakumari,1202,2116595.0
Tamil Nadu,2024,2,Tirunelveli,1411,1975026.0
Tamil Nadu,2024,2,Thiruvallur,12220,16133783.0
Tamil Nadu,2024,2,Theni,848,1280074.0
Tamil Nadu,2024,2,Ranipet,782,1132911.0
Tamil Nadu,2024,2,Namakkal,1180,1697841.0
Tamil Nadu,2024,2,Vellore,1032,1817151.0
Tamil Nadu,2024,2,Thiruvarur,511,738024.0
Tamil Nadu,2024,3,Tiruchirappalli,2454,3687200.0
Tamil Nadu,2024,3,Ramanathapuram,623,900474.0
Tamil Nadu,2024,3,Krishnagiri,3510,5636921.0
Tamil Nadu,2024,3,Cuddalore,1793,2680814.0
Tamil Nadu,2024,3,Kancheepuram,2630,3465360.0
Tamil Nadu,2024,3,Tiruvallur,6791,9622643.0
Tamil Nadu,2024,3,Tiruppur,6071,8694793.0
Tamil Nadu,2024,3,Dharmapuri,1018,1564420.0
Tamil Nadu,2024,3,Thoothukkudi,3,9970.0
Tamil Nadu,2024,3,Thanjavur,1723,2376149.0
Tamil Nadu,2024,3,Madurai,4876,6055754.0
Tamil Nadu,2024,3,Tiruvannamalai,1436,1952106.0
Tamil Nadu,2024,3,Salem,3448,5124969.0
Tamil Nadu,2024,3,Nagapattinam,464,670166.0
Tamil Nadu,2024,3,Tirupathur,768,1229898.0
Tamil Nadu,2024,3,Ariyalur,461,609809.0
Tamil Nadu,2024,3,Chennai,35114,42146763.0
Tamil Nadu,2024,3,The Nilgiris,728,1321595.0
Tamil Nadu,2024,3,Erode,2519,4021789.0
Tamil Nadu,2024,3,Mayiladuthurai,533,777533.0
Tamil Nadu,2024,3,Karur,775,1318648.0
Tamil Nadu,2024,3,Viluppuram,1565,2213019.0
Tamil Nadu,2024,3,Tiruvarur,620,828563.0
Tamil Nadu,2024,3,Pudukkottai,693,997757.0
Tamil Nadu,2024,3,Perambalur,295,490168.0
Tamil Nadu,2024,3,Coimbatore,11224,17306024.0
Tamil Nadu,2024,3,Virudhunagar,1005,1346010.0
Tamil Nadu,2024,3,Dindigul,1599,2738548.0
Tamil Nadu,2024,3,Sivaganga,710,1020097.0
Tamil Nadu,2024,3,Tenkasi,722,1100988.0
Tamil Nadu,2024,3,Thoothukudi,1048,1605450.0
Tamil Nadu,2024,3,Chengalpattu,11242,15837681.0
Tamil Nadu,2024,3,Kanniyakumari,1554,2546544.0
Tamil Nadu,2024,3,Tirunelveli,1582,2254420.0
Tamil Nadu,2024,3,Thiruvallur,5,15196.0
Tamil Nadu,2024,3,Theni,946,1416488.0
Tamil Nadu,2024,3,Ranipet,963,1365303.0
Tamil Nadu,2024,3,Namakkal,1456,2218705.0
Tamil Nadu,2024,3,Kallakurichi,566,821443.0
Tamil Nadu,2024,3,Vellore,1334,2138093.0
Tamil Nadu,2024,4,Tiruchirappalli,2917,4123386.0
Tamil Nadu,2024,4,Ramanathapuram,660,832167.0
Tamil Nadu,2024,4,Krishnagiri,3802,5691238.0
Tamil Nadu,2024,4,Cuddalore,2130,2971193.0
Tamil Nadu,2024,4,Kancheepuram,3048,3716588.0
Tamil Nadu,2024,4,Tiruvallur,7606,10166523.0
Tamil Nadu,2024,4,Tiruppur,7641,10484301.0
Tamil Nadu,2024,4,Dharmapuri,1200,1659556.0
Tamil Nadu,2024,4,Thanjavur,1652,2278962.0
Tamil Nadu,2024,4,Madurai,5119,6427615.0
Tamil Nadu,2024,4,Tiruvannamalai,1326,2008434.0
Tamil Nadu,2024,4,Salem,3696,5153549.0
Tamil Nadu,2024,4,Nagapattinam,462,695154.0
Tamil Nadu,2024,4,Tirupathur,907,1255042.0
Tamil Nadu,2024,4,Ariyalur,459,587887.0
Tamil Nadu,2024,4,Chennai,35408,43569170.0
Tamil Nadu,2024,4,The Nilgiris,853,1768508.0
Tamil Nadu,2024,4,Erode,2987,4323698.0
Tamil Nadu,2024,4,Mayiladuthurai,635,871971.0
Tamil Nadu,2024,4,Karur,882,1309458.0
Tamil Nadu,2024,4,Viluppuram,1651,2421348.0
Tamil Nadu,2024,4,Tiruvarur,704,887815.0
Tamil Nadu,2024,4,Pudukkottai,722,919395.0
Tamil Nadu,2024,4,Perambalur,294,425750.0
Tamil Nadu,2024,4,Coimbatore,12866,19222550.0
Tamil Nadu,2024,4,Virudhunagar,1122,1449831.0
Tamil Nadu,2024,4,Dindigul,1745,2841472.0
Tamil Nadu,2024,4,Sivaganga,782,1176291.0
Tamil Nadu,2024,4,Tenkasi,759,1070260.0
Tamil Nadu,2024,4,Thoothukudi,1250,1815994.0
Tamil Nadu,2024,4,Chengalpattu,11836,16887124.0
Tamil Nadu,2024,4,Kanniyakumari,1754,2952122.0
Tamil Nadu,2024,4,Tirunelveli,1901,2659685.0
Tamil Nadu,2024,4,Theni,1191,1929981.0
Tamil Nadu,2024,4,Ranipet,1134,1592239.0
Tamil Nadu,2024,4,Namakkal,1694,2456646.0
Tamil Nadu,2024,4,Kallakurichi,581,771215.0
Tamil Nadu,2024,4,Vellore,1626,2410133.0
Telangana,2020,2,Narayanpet,21,4626.0
Telangana,2020,2,Nalgonda,335,71500.0
Telangana,2020,2,Jangaon,101,22256.0
Telangana,2020,2,Bhadradri Kothagudem,180,38966.0
Telangana,2020,2,Warangal Rural,100,20821.0
Telangana,2020,2,Kumuram Bheem Asifabad,46,9879.0
Telangana,2020,2,Nizamabad,379,73253.0
Telangana,2020,2,Adilabad,44,9191.0
Telangana,2020,2,Rajanna Sircilla,92,19833.0
Telangana,2020,2,Nagarkurnool,102,21605.0
Telangana,2020,2,Peddapalle,213,44319.0
Telangana,2020,2,Nirmal,70,14299.0
Telangana,2020,2,Mahabubabad,113,23167.0
Telangana,2020,2,Sangareddy,712,134962.0
Telangana,2020,2,Wanaparthy,61,14337.0
Telangana,2020,2,Vikarabad,78,17263.0
Telangana,2020,2,Jagtial,116,26068.0
Telangana,2020,2,Yadadri Bhuvanagiri,132,27809.0
Telangana,2020,2,Medak,77,16071.0
Telangana,2020,2,Mahbubnagar,148,28077.0
Telangana,2020,2,Jaya Shankar Bhalupally,55,12593.0
Telangana,2020,2,Warangal Urban,786,147920.0
Telangana,2020,2,Rangareddy,4495,778492.0
Telangana,2020,2,Hyderabad,4783,805518.0
Telangana,2020,2,Suryapet,183,36435.0
Telangana,2020,2,Jogulamba Gadwal,91,19239.0
Telangana,2020,2,Kamareddy,144,30475.0
Telangana,2020,2,Mulugu,26,6723.0
Telangana,2020,2,Medchal Malkajgiri,4150,711890.0
Telangana,2020,2,Karimnagar,410,78638.0
Telangana,2020,2,Mancherial,220,42506.0
Telangana,2020,2,Siddipet,206,41839.0
Telangana,2020,2,Khammam,334,68883.0
Telangana,2020,3,Narayanpet,149,32049.0
Telangana,2020,3,Nalgonda,1035,269617.0
Telangana,2020,3,Jangaon,273,60575.0
Telangana,2020,3,Bhadradri Kothagudem,816,217549.0
Telangana,2020,3,Warangal Rural,370,94002.0
Telangana,2020,3,Kumuram Bheem Asifabad,142,38117.0
Telangana,2020,3,Nizamabad,857,243682.0
Telangana,2020,3,Adilabad,241,53855.0
Telangana,2020,3,Rajanna Sircilla,185,59989.0
Telangana,2020,3,Nagarkurnool,293,73011.0
Telangana,2020,3,Peddapalle,609,170114.0
Telangana,2020,3,Nirmal,266,72468.0
Telangana,2020,3,Mahabubabad,342,86451.0
Telangana,2020,3,Sangareddy,1442,363881.0
Telangana,2020,3,Wanaparthy,205,52693.0
Telangana,2020,3,Vikarabad,290,69322.0
Telangana,2020,3,Jagtial,490,139624.0
Telangana,2020,3,Yadadri Bhuvanagiri,316,72815.0
Telangana,2020,3,Medak,252,67248.0
Telangana,2020,3,Mahbubnagar,525,130393.0
Telangana,2020,3,Jaya Shankar Bhalupally,206,52742.0
Telangana,2020,3,Warangal Urban,1612,385281.0
Telangana,2020,3,Rangareddy,6340,1509162.0
Telangana,2020,3,Hyderabad,6331,1397580.0
Telangana,2020,3,Suryapet,639,153796.0
Telangana,2020,3,Jogulamba Gadwal,221,54595.0
Telangana,2020,3,Kamareddy,457,118381.0
Telangana,2020,3,Mulugu,107,27634.0
Telangana,2020,3,Medchal Malkajgiri,5929,1415970.0
Telangana,2020,3,Karimnagar,1157,313760.0
Telangana,2020,3,Mancherial,531,142803.0
Telangana,2020,3,Siddipet,541,149772.0
Telangana,2020,3,Khammam,1226,317612.0
Telangana,2020,4,Narayanpet,74,22761.0
Telangana,2020,4,Nalgonda,834,464673.0
Telangana,2020,4,Jangaon,159,73054.0
Telangana,2020,4,Bhadradri Kothagudem,597,290516.0
Telangana,2020,4,Warangal Rural,257,110578.0
Telangana,2020,4,Kumuram Bheem Asifabad,107,49848.0
Telangana,2020,4,Nizamabad,491,256473.0
Telangana,2020,4,Adilabad,174,70112.0
Telangana,2020,4,Rajanna Sircilla,172,61230.0
Telangana,2020,4,Nagarkurnool,175,71716.0
Telangana,2020,4,Peddapalle,408,194179.0
Telangana,2020,4,Nirmal,209,98114.0
Telangana,2020,4,Mahabubabad,204,104128.0
Telangana,2020,4,Sangareddy,797,507751.0
Telangana,2020,4,Wanaparthy,126,51086.0
Telangana,2020,4,Vikarabad,161,76221.0
Telangana,2020,4,Jagtial,296,145110.0
Telangana,2020,4,Yadadri Bhuvanagiri,254,152909.0
Telangana,2020,4,Medak,198,120566.0
Telangana,2020,4,Mahbubnagar,292,152298.0
Telangana,2020,4,Jaya Shankar Bhalupally,151,71066.0
Telangana,2020,4,Warangal Urban,1030,522488.0
Telangana,2020,4,Rangareddy,3486,2124943.0
Telangana,2020,4,Hyderabad,3682,1892565.0
Telangana,2020,4,Suryapet,445,211438.0
Telangana,2020,4,Jogulamba Gadwal,136,42936.0
Telangana,2020,4,Kamareddy,299,131614.0
Telangana,2020,4,Mulugu,84,34417.0
Telangana,2020,4,Medchal Malkajgiri,3298,2034226.0
Telangana,2020,4,Karimnagar,649,307932.0
Telangana,2020,4,Mancherial,515,274989.0
Telangana,2020,4,Siddipet,387,175621.0
Telangana,2020,4,Khammam,814,441541.0
Telangana,2021,1,Narayanpet,127,63895.0
Telangana,2021,1,Nalgonda,1034,573172.0
Telangana,2021,1,Jangaon,248,96090.0
Telangana,2021,1,Bhadradri Kothagudem,685,366242.0
Telangana,2021,1,Warangal Rural,371,163692.0
Telangana,2021,1,Kumuram Bheem Asifabad,159,95708.0
Telangana,2021,1,Nizamabad,749,330191.0
Telangana,2021,1,Adilabad,246,148265.0
Telangana,2021,1,Rajanna Sircilla,240,105084.0
Telangana,2021,1,Nagarkurnool,326,134952.0
Telangana,2021,1,Peddapalle,494,245348.0
Telangana,2021,1,Nirmal,218,150091.0
Telangana,2021,1,Mahabubabad,364,180196.0
Telangana,2021,1,Sangareddy,1250,790111.0
Telangana,2021,1,Wanaparthy,164,59414.0
Telangana,2021,1,Vikarabad,250,122209.0
Telangana,2021,1,Jagtial,415,220693.0
Telangana,2021,1,Yadadri Bhuvanagiri,363,166973.0
Telangana,2021,1,Medak,289,124967.0
Telangana,2021,1,Mahbubnagar,385,174800.0
Telangana,2021,1,Jaya Shankar Bhalupally,210,86316.0
Telangana,2021,1,Warangal Urban,1333,701830.0
Telangana,2021,1,Rangareddy,4821,2864273.0
Telangana,2021,1,Hyderabad,5067,2446647.0
Telangana,2021,1,Suryapet,524,260363.0
Telangana,2021,1,Jogulamba Gadwal,159,49017.0
Telangana,2021,1,Kamareddy,417,172478.0
Telangana,2021,1,Mulugu,145,80147.0
Telangana,2021,1,Medchal Malkajgiri,4375,2393448.0
Telangana,2021,1,Karimnagar,960,472977.0
Telangana,2021,1,Mancherial,521,264371.0
Telangana,2021,1,Siddipet,483,246629.0
Telangana,2021,1,Khammam,906,460358.0
Telangana,2021,2,Narayanpet,95,42077.0
Telangana,2021,2,Nalgonda,834,548380.0
Telangana,2021,2,Jangaon,172,137871.0
Telangana,2021,2,Bhadradri Kothagudem,639,529480.0
Telangana,2021,2,Warangal Rural,273,153426.0
Telangana,2021,2,Kumuram Bheem Asifabad,126,90201.0
Telangana,2021,2,Nizamabad,760,463775.0
Telangana,2021,2,Adilabad,203,118691.0
Telangana,2021,2,Rajanna Sircilla,248,152233.0
Telangana,2021,2,Nagarkurnool,217,172498.0
Telangana,2021,2,Peddapalle,435,258873.0
Telangana,2021,2,Nirmal,361,308414.0
Telangana,2021,2,Mahabubabad,221,132191.0
Telangana,2021,2,Sangareddy,1264,979882.0
Telangana,2021,2,Wanaparthy,124,134246.0
Telangana,2021,2,Vikarabad,176,147059.0
Telangana,2021,2,Jagtial,378,320580.0
Telangana,2021,2,Yadadri Bhuvanagiri,294,176127.0
Telangana,2021,2,Medak,177,101561.0
Telangana,2021,2,Mahbubnagar,335,244463.0
Telangana,2021,2,Jaya Shankar Bhalupally,132,94871.0
Telangana,2021,2,Warangal Urban,1267,944761.0
Telangana,2021,2,Rangareddy,5618,4515303.0
Telangana,2021,2,Hyderabad,5616,3945773.0
Telangana,2021,2,Suryapet,513,355356.0
Telangana,2021,2,Jogulamba Gadwal,179,109914.0
Telangana,2021,2,Kamareddy,345,225336.0
Telangana,2021,2,Mulugu,85,80917.0
Telangana,2021,2,Medchal Malkajgiri,5094,3743459.0
Telangana,2021,2,Karimnagar,786,446639.0
Telangana,2021,2,Mancherial,535,384223.0
Telangana,2021,2,Siddipet,422,310232.0
Telangana,2021,2,Khammam,946,566839.0
Telangana,2021,3,Narayanpet,70,81688.0
Telangana,2021,3,Nalgonda,822,627098.0
Telangana,2021,3,Jangaon,167,126594.0
Telangana,2021,3,Bhadradri Kothagudem,538,391835.0
Telangana,2021,3,Warangal Rural,271,221048.0
Telangana,2021,3,Kumuram Bheem Asifabad,102,81939.0
Telangana,2021,3,Nizamabad,545,423866.0
Telangana,2021,3,Adilabad,218,220848.0
Telangana,2021,3,Rajanna Sircilla,195,122961.0
Telangana,2021,3,Nagarkurnool,216,147783.0
Telangana,2021,3,Peddapalle,478,312108.0
Telangana,2021,3,Nirmal,315,274664.0
Telangana,2021,3,Mahabubabad,211,140779.0
Telangana,2021,3,Sangareddy,1257,1064357.0
Telangana,2021,3,Wanaparthy,151,137536.0
Telangana,2021,3,Vikarabad,222,161543.0
Telangana,2021,3,Jagtial,326,318612.0
Telangana,2021,3,Yadadri Bhuvanagiri,398,314804.0
Telangana,2021,3,Medak,216,150441.0
Telangana,2021,3,Mahbubnagar,295,239626.0
Telangana,2021,3,Jaya Shankar Bhalupally,136,100024.0
Telangana,2021,3,Warangal Urban,1340,967149.0
Telangana,2021,3,Rangareddy,5064,4209112.0
Telangana,2021,3,Hyderabad,5201,3813732.0
Telangana,2021,3,Suryapet,430,280653.0
Telangana,2021,3,Jogulamba Gadwal,119,69084.0
Telangana,2021,3,Kamareddy,305,211358.0
Telangana,2021,3,Mulugu,95,75266.0
Telangana,2021,3,Medchal Malkajgiri,4896,3968450.0
Telangana,2021,3,Karimnagar,760,418556.0
Telangana,2021,3,Mancherial,539,413727.0
Telangana,2021,3,Siddipet,400,301496.0
Telangana,2021,3,Khammam,782,536480.0
Telangana,2021,4,Narayanpet,83,74848.0
Telangana,2021,4,Nalgonda,631,888187.0
Telangana,2021,4,Jangaon,313,351017.0
Telangana,2021,4,Bhadradri Kothagudem,840,953767.0
Telangana,2021,4,Warangal Rural,366,390215.0
Telangana,2021,4,Kumuram Bheem Asifabad,180,197254.0
Telangana,2021,4,Nizamabad,666,714224.0
Telangana,2021,4,Adilabad,220,195452.0
Telangana,2021,4,Rajanna Sircilla,223,246999.0
Telangana,2021,4,Nagarkurnool,227,264535.0
Telangana,2021,4,Peddapalle,666,805934.0
Telangana,2021,4,Nirmal,328,366030.0
Telangana,2021,4,Mahabubabad,335,300454.0
Telangana,2021,4,Sangareddy,1219,1921406.0
Telangana,2021,4,Wanaparthy,157,126321.0
Telangana,2021,4,Vikarabad,277,241693.0
Telangana,2021,4,Jagtial,537,649577.0
Telangana,2021,4,Yadadri Bhuvanagiri,176,276107.0
Telangana,2021,4,Medak,149,255333.0
Telangana,2021,4,Mahbubnagar,334,387296.0
Telangana,2021,4,Jaya Shankar Bhalupally,171,216354.0
Telangana,2021,4,Warangal Urban,2289,2254395.0
Telangana,2021,4,Rangareddy,6835,7932450.0
Telangana,2021,4,Hyderabad,7016,7001072.0
Telangana,2021,4,Suryapet,402,563471.0
Telangana,2021,4,Jogulamba Gadwal,128,135778.0
Telangana,2021,4,Kamareddy,305,263050.0
Telangana,2021,4,Mulugu,105,105497.0
Telangana,2021,4,Medchal Malkajgiri,6553,7341035.0
Telangana,2021,4,Karimnagar,962,970635.0
Telangana,2021,4,Mancherial,814,909975.0
Telangana,2021,4,Siddipet,287,385987.0
Telangana,2021,4,Khammam,1054,1159144.0
Telangana,2022,1,Narayanpet,78,127136.0
Telangana,2022,1,Nalgonda,902,1364965.0
Telangana,2022,1,Jangaon,251,388422.0
Telangana,2022,1,Bhadradri Kothagudem,809,1305086.0
Telangana,2022,1,Warangal Rural,274,328568.0
Telangana,2022,1,Kumuram Bheem Asifabad,155,217297.0
Telangana,2022,1,Nizamabad,576,741988.0
Telangana,2022,1,Adilabad,193,313722.0
Telangana,2022,1,Rajanna Sircilla,266,353729.0
Telangana,2022,1,Nagarkurnool,200,259048.0
Telangana,2022,1,Peddapalle,689,897453.0
Telangana,2022,1,Nirmal,341,463435.0
Telangana,2022,1,Mahabubabad,282,361180.0
Telangana,2022,1,Sangareddy,1654,2731166.0
Telangana,2022,1,Wanaparthy,130,161577.0
Telangana,2022,1,Vikarabad,214,366517.0
Telangana,2022,1,Jagtial,431,663456.0
Telangana,2022,1,Yadadri Bhuvanagiri,325,573830.0
Telangana,2022,1,Medak,185,300612.0
Telangana,2022,1,Mahbubnagar,310,462775.0
Telangana,2022,1,Jaya Shankar Bhalupally,167,237123.0
Telangana,2022,1,Warangal Urban,1844,2603848.0
Telangana,2022,1,Rangareddy,7261,10851640.0
Telangana,2022,1,Hyderabad,7434,9813417.0
Telangana,2022,1,Suryapet,457,688118.0
Telangana,2022,1,Jogulamba Gadwal,172,163792.0
Telangana,2022,1,Kamareddy,312,440040.0
Telangana,2022,1,Mulugu,98,152257.0
Telangana,2022,1,Medchal Malkajgiri,7300,10383529.0
Telangana,2022,1,Karimnagar,949,1122703.0
Telangana,2022,1,Mancherial,860,1294290.0
Telangana,2022,1,Siddipet,345,490257.0
Telangana,2022,1,Khammam,861,1319040.0
Telangana,2022,2,Narayanpet,120,154731.0
Telangana,2022,2,Nalgonda,1156,1581874.0
Telangana,2022,2,Jangaon,244,356782.0
Telangana,2022,2,Bhadradri Kothagudem,1097,1306578.0
Telangana,2022,2,Warangal Rural,267,372810.0
Telangana,2022,2,Kumuram Bheem Asifabad,154,190179.0
Telangana,2022,2,Nizamabad,657,885412.0
Telangana,2022,2,Adilabad,222,337731.0
Telangana,2022,2,Rajanna Sircilla,290,388788.0
Telangana,2022,2,Nagarkurnool,222,278135.0
Telangana,2022,2,Peddapalle,672,887190.0
Telangana,2022,2,Nirmal,410,486392.0
Telangana,2022,2,Mahabubabad,258,306058.0
Telangana,2022,2,Sangareddy,2309,2962591.0
Telangana,2022,2,Wanaparthy,117,132278.0
Telangana,2022,2,Vikarabad,232,448438.0
Telangana,2022,2,Jagtial,487,652747.0
Telangana,2022,2,Yadadri Bhuvanagiri,411,605090.0
Telangana,2022,2,Medak,345,520585.0
Telangana,2022,2,Mahbubnagar,356,547272.0
Telangana,2022,2,Jaya Shankar Bhalupally,177,289275.0
Telangana,2022,2,Warangal Urban,2042,2140645.0
Telangana,2022,2,Rangareddy,10065,13653367.0
Telangana,2022,2,Hyderabad,9542,11365866.0
Telangana,2022,2,Suryapet,633,770066.0
Telangana,2022,2,Jogulamba Gadwal,207,154989.0
Telangana,2022,2,Kamareddy,406,473238.0
Telangana,2022,2,Mulugu,87,118215.0
Telangana,2022,2,Medchal Malkajgiri,8919,11248856.0
Telangana,2022,2,Karimnagar,1191,1432900.0
Telangana,2022,2,Mancherial,774,1007355.0
Telangana,2022,2,Siddipet,501,745153.0
Telangana,2022,2,Khammam,1030,1255370.0
Telangana,2022,3,Narayanpet,106,143266.0
Telangana,2022,3,Nalgonda,1410,1593165.0
Telangana,2022,3,Jangaon,272,350492.0
Telangana,2022,3,Bhadradri Kothagudem,1180,1626914.0
Telangana,2022,3,Warangal Rural,341,417219.0
Telangana,2022,3,Kumuram Bheem Asifabad,201,268240.0
Telangana,2022,3,Nizamabad,674,891645.0
Telangana,2022,3,Adilabad,305,334983.0
Telangana,2022,3,Rajanna Sircilla,216,308972.0
Telangana,2022,3,Nagarkurnool,267,334468.0
Telangana,2022,3,Peddapalle,897,1031748.0
Telangana,2022,3,Nirmal,370,453892.0
Telangana,2022,3,Mahabubabad,282,388652.0
Telangana,2022,3,Sangareddy,2789,3682903.0
Telangana,2022,3,Wanaparthy,196,218305.0
Telangana,2022,3,Vikarabad,277,454769.0
Telangana,2022,3,Jagtial,524,661617.0
Telangana,2022,3,Yadadri Bhuvanagiri,470,677654.0
Telangana,2022,3,Medak,393,551147.0
Telangana,2022,3,Mahbubnagar,385,597948.0
Telangana,2022,3,Jaya Shankar Bhalupally,176,249083.0
Telangana,2022,3,Warangal Urban,2301,2550693.0
Telangana,2022,3,Rangareddy,11801,15523643.0
Telangana,2022,3,Hyderabad,10560,12374531.0
Telangana,2022,3,Suryapet,698,879300.0
Telangana,2022,3,Jogulamba Gadwal,265,235858.0
Telangana,2022,3,Kamareddy,342,424333.0
Telangana,2022,3,Mulugu,135,145096.0
Telangana,2022,3,Medchal Malkajgiri,10158,12806190.0
Telangana,2022,3,Karimnagar,1050,1412025.0
Telangana,2022,3,Mancherial,830,994458.0
Telangana,2022,3,Siddipet,498,826154.0
Telangana,2022,3,Khammam,1096,1388763.0
Telangana,2022,4,Narayanpet,101,163994.0
Telangana,2022,4,Nalgonda,1431,1845429.0
Telangana,2022,4,Jangaon,396,538286.0
Telangana,2022,4,Bhadradri Kothagudem,1592,2285868.0
Telangana,2022,4,Warangal Rural,461,563364.0
Telangana,2022,4,Kumuram Bheem Asifabad,308,433157.0
Telangana,2022,4,Nizamabad,952,1334576.0
Telangana,2022,4,Adilabad,360,428263.0
Telangana,2022,4,Rajanna Sircilla,364,431074.0
Telangana,2022,4,Nagarkurnool,343,501913.0
Telangana,2022,4,Peddapalle,1399,1878146.0
Telangana,2022,4,Nirmal,500,728986.0
Telangana,2022,4,Mahabubabad,349,443660.0
Telangana,2022,4,Sangareddy,3439,4978596.0
Telangana,2022,4,Wanaparthy,162,143898.0
Telangana,2022,4,Vikarabad,297,524287.0
Telangana,2022,4,Jagtial,655,932846.0
Telangana,2022,4,Yadadri Bhuvanagiri,526,854500.0
Telangana,2022,4,Medak,402,499547.0
Telangana,2022,4,Mahbubnagar,522,794303.0
Telangana,2022,4,Jaya Shankar Bhalupally,208,363319.0
Telangana,2022,4,Warangal Urban,3013,3748304.0
Telangana,2022,4,Rangareddy,15005,21565381.0
Telangana,2022,4,Hyderabad,12819,15945642.0
Telangana,2022,4,Suryapet,839,1165725.0
Telangana,2022,4,Jogulamba Gadwal,194,273435.0
Telangana,2022,4,Kamareddy,465,499662.0
Telangana,2022,4,Mulugu,132,202784.0
Telangana,2022,4,Medchal Malkajgiri,12852,17986714.0
Telangana,2022,4,Karimnagar,1283,1902354.0
Telangana,2022,4,Mancherial,1257,1638180.0
Telangana,2022,4,Siddipet,681,1040086.0
Telangana,2022,4,Khammam,1348,1907848.0
Telangana,2023,1,Narayanpet,71,112389.0
Telangana,2023,1,Nalgonda,1236,1952099.0
Telangana,2023,1,Jangaon,296,462395.0
Telangana,2023,1,Bhadradri Kothagudem,1128,1801388.0
Telangana,2023,1,Warangal Rural,339,538687.0
Telangana,2023,1,Kumuram Bheem Asifabad,235,369621.0
Telangana,2023,1,Nizamabad,607,937537.0
Telangana,2023,1,Adilabad,258,428973.0
Telangana,2023,1,Rajanna Sircilla,317,472145.0
Telangana,2023,1,Nagarkurnool,173,293037.0
Telangana,2023,1,Peddapalle,1068,1657846.0
Telangana,2023,1,Nirmal,399,597090.0
Telangana,2023,1,Mahabubabad,262,381506.0
Telangana,2023,1,Sangareddy,3015,4745090.0
Telangana,2023,1,Wanaparthy,132,204850.0
Telangana,2023,1,Vikarabad,225,486971.0
Telangana,2023,1,Jagtial,575,828229.0
Telangana,2023,1,Yadadri Bhuvanagiri,466,809460.0
Telangana,2023,1,Medak,285,547411.0
Telangana,2023,1,Mahbubnagar,456,832789.0
Telangana,2023,1,Jaya Shankar Bhalupally,176,371219.0
Telangana,2023,1,Warangal Urban,2312,3203776.0
Telangana,2023,1,Rangareddy,13622,21152107.0
Telangana,2023,1,Hyderabad,10418,14820277.0
Telangana,2023,1,Suryapet,726,1270631.0
Telangana,2023,1,Jogulamba Gadwal,144,193475.0
Telangana,2023,1,Kamareddy,400,565145.0
Telangana,2023,1,Mulugu,103,195190.0
Telangana,2023,1,Medchal Malkajgiri,11454,16935012.0
Telangana,2023,1,Karimnagar,1139,1741178.0
Telangana,2023,1,Mancherial,889,1290899.0
Telangana,2023,1,Siddipet,490,764713.0
Telangana,2023,1,Khammam,1092,1715072.0
Telangana,2023,2,Narayanpet,91,141772.0
Telangana,2023,2,Nalgonda,1238,1675694.0
Telangana,2023,2,Jangaon,280,437659.0
Telangana,2023,2,Bhadradri Kothagudem,1151,1627129.0
Telangana,2023,2,Warangal Rural,283,464515.0
Telangana,2023,2,Kumuram Bheem Asifabad,182,226277.0
Telangana,2023,2,Nizamabad,796,1274403.0
Telangana,2023,2,Adilabad,195,291429.0
