state,year,quarter,district,count,amount
Karnataka,2023,4,Koppal,27610806,39623764233.0
Karnataka,2023,4,Bidar,41753306,61452269618.0
Karnataka,2023,4,Bengaluru Rural,79952595,104306321317.0
Karnataka,2023,4,Raichur,38465109,59116501841.0
Karnataka,2023,4,Chamarajanagara,12862131,20989319197.0
Karnataka,2023,4,Dakshina Kannada,38034728,49713577409.0
Karnataka,2023,4,Hassan,44399600,71013645558.0
Karnataka,2023,4,Dharwad,64108115,74835427721.0
Karnataka,2023,4,Shivamogga,40949022,56570670114.0
Karnataka,2023,4,Udupi,19532729,25419703369.0
Karnataka,2023,4,Gadag,16768856,22275940418.0
Karnataka,2024,1,Mysuru,106124394,147716500320.0
Karnataka,2024,1,Chitradurga,35570361,54066827414.0
Karnataka,2024,1,Kalaburagi,67949265,97965669958.0
Karnataka,2024,1,Ramanagara,47285588,64526745965.0
Karnataka,2024,1,Mandya,45060994,76160681841.0
Karnataka,2024,1,Kodagu,10709210,17423403287.0
Karnataka,2024,1,Chikkamagaluru,26503527,40678326530.0
Karnataka,2024,1,Haveri,26295477,36754914972.0
Karnataka,2024,1,Ballari,81057747,109308212872.0
Karnataka,2024,1,Belagavi,96862530,129136538352.0
Karnataka,2024,1,Kolar,59417479,88279879409.0
Karnataka,2024,1,Uttara Kannada,23663409,31788200632.0
Karnataka,2024,1,Tumakuru,75588141,110489979979.0
Karnataka,2024,1,Yadgir,19704994,33325161591.0
Karnataka,2024,1,Bengaluru Urban,1410557938,1530943099565.0
Karnataka,2024,1,Chikkaballapura,40270354,66191532714.0
Karnataka,2024,1,Davanagere,48759381,68041291732.0
Karnataka,2024,1,Bagalkote,41843652,55553074744.0
Karnataka,2024,1,Vijayapura,53765660,75738515223.0
Karnataka,2024,1,Koppal,32199087,44783026017.0
Karnataka,2024,1,Bidar,47524947,68455770737.0
Karnataka,2024,1,Bengaluru Rural,89513697,113432150583.0
Karnataka,2024,1,Raichur,45219984,69138757321.0
Karnataka,2024,1,Chamarajanagara,15020807,24086923007.0
Karnataka,2024,1,Dakshina Kannada,40081239,52051571037.0
Karnataka,2024,1,Hassan,50532430,80971645794.0
Karnataka,2024,1,Dharwad,72657648,81776254598.0
Karnataka,2024,1,Shivamogga,46318279,64280510132.0
Karnataka,2024,1,Udupi,20620916,27105021030.0
Karnataka,2024,1,Gadag,19760020,25078467150.0
Karnataka,2024,2,Mysuru,117306084,161756451058.0
Karnataka,2024,2,Chitradurga,40421422,60900831482.0
Karnataka,2024,2,Kalaburagi,76221385,106912095121.0
Karnataka,2024,2,Ramanagara,52307698,73331894628.0
Karnataka,2024,2,Mandya,50319000,85727246682.0
Karnataka,2024,2,Kodagu,11988656,18799409016.0
Karnataka,2024,2,Chikkamagaluru,29934185,45024097306.0
Karnataka,2024,2,Haveri,30227833,41382676688.0
Karnataka,2024,2,Ballari,90307163,118192560404.0
Karnataka,2024,2,Belagavi,108059557,141643969222.0
Karnataka,2024,2,Kolar,66605453,99537330563.0
Karnataka,2024,2,Uttara Kannada,26239987,34913716640.0
Karnataka,2024,2,Tumakuru,83622810,123351704719.0
Karnataka,2024,2,Yadgir,22396386,36389935319.0
Karnataka,2024,2,Bengaluru Urban,1497173080,1626460643067.0
Karnataka,2024,2,Chikkaballapura,44549361,74093131636.0
Karnataka,2024,2,Davanagere,54648964,75077192997.0
Karnataka,2024,2,Bagalkote,47192196,61491078207.0
Karnataka,2024,2,Vijayapura,60980445,85001446128.0
Karnataka,2024,2,Koppal,37225349,49879500045.0
Karnataka,2024,2,Bidar,52834922,74783034551.0
Karnataka,2024,2,Bengaluru Rural,98092169,125139573815.0
Karnataka,2024,2,Raichur,50882989,74636393908.0
Karnataka,2024,2,Chamarajanagara,16918127,26143783663.0
Karnataka,2024,2,Dakshina Kannada,43229544,56173271718.0
Karnataka,2024,2,Hassan,56322150,88863366847.0
Karnataka,2024,2,Dharwad,79701963,90335294700.0
Karnataka,2024,2,Shivamogga,51030795,70388540932.0
Karnataka,2024,2,Udupi,22148251,29776662507.0
Karnataka,2024,2,Gadag,23124924,28927869869.0
Karnataka,2024,3,Mysuru,123264777,166449611075.0
Karnataka,2024,3,Chitradurga,43197548,61366637788.0
Karnataka,2024,3,Kalaburagi,81223973,104773162708.0
Karnataka,2024,3,Chamarajanagar,17653859,26722627002.0
Karnataka,2024,3,Ramanagara,55409394,73791861152.0
Karnataka,2024,3,Mandya,52868082,85933959204.0
Karnataka,2024,3,Kodagu,11913032,17347953243.0
Karnataka,2024,3,Chikkamagaluru,30480361,43284413003.0
Karnataka,2024,3,Haveri,31872363,40491287243.0
Karnataka,2024,3,Ballari,61379555,75929880092.0
Karnataka,2024,3,Belagavi,113206793,140497070341.0
Karnataka,2024,3,Kolar,71897451,104905405790.0
Karnataka,2024,3,Vijayanagara,38242178,47539410134.0
Karnataka,2024,3,Uttara Kannada,25482618,31711003431.0
Karnataka,2024,3,Tumakuru,88736479,125003281860.0
Karnataka,2024,3,Yadgiri,23924680,35187750486.0
Karnataka,2024,3,Bengaluru Urban,1631451937,1750492470314.0
Karnataka,2024,3,Davanagere,51829356,67042357919.0
Karnataka,2024,3,Bagalkote,49734604,60603924364.0
Karnataka,2024,3,Vijayapura,65707360,85131865596.0
Karnataka,2024,3,Koppal,38893892,48747479442.0
Karnataka,2024,3,Chikkaballapur,47341203,76058264934.0
Karnataka,2024,3,Bidar,55345449,72338786326.0
Karnataka,2024,3,Bengaluru Rural,110051134,133800839262.0
Karnataka,2024,3,Raichur,54523766,73396186685.0
Karnataka,2024,3,Dakshina Kannada,44724023,55817922112.0
Karnataka,2024,3,Hassan,58538643,87952105289.0
Karnataka,2024,3,Dharwad,83667559,91547664142.0
Karnataka,2024,3,Shivamogga,52938803,67628239861.0
Karnataka,2024,3,Udupi,21948355,27327082998.0
Karnataka,2024,3,Gadag,23684868,28382062688.0
Karnataka,2024,4,Mysuru,136306716,180784060838.0
Karnataka,2024,4,Chitradurga,46372445,66146833335.0
Karnataka,2024,4,Kalaburagi,88681871,115965412895.0
Karnataka,2024,4,Chamarajanagar,19277892,29325411491.0
Karnataka,2024,4,Ramanagara,58317746,77175551887.0
Karnataka,2024,4,Mandya,56808292,90829152310.0
Karnataka,2024,4,Kodagu,13963235,20267890032.0
Karnataka,2024,4,Chikkamagaluru,34273952,48735593389.0
Karnataka,2024,4,Haveri,35722997,45351475813.0
Karnataka,2024,4,Ballari,64698111,81674487321.0
Karnataka,2024,4,Belagavi,128477525,159429137773.0
Karnataka,2024,4,Kolar,75932219,108557290549.0
Karnataka,2024,4,Vijayanagara,41466874,54201334645.0
Karnataka,2024,4,Uttara Kannada,31110255,38859751680.0
Karnataka,2024,4,Tumakuru,94876318,131299282638.0
Karnataka,2024,4,Yadgiri,26132044,39196980288.0
Karnataka,2024,4,Bengaluru Urban,1674347983,1790144192589.0
Karnataka,2024,4,Davanagere,56863731,74012095226.0
Karnataka,2024,4,Bagalkote,55201012,68103839097.0
Karnataka,2024,4,Vijayapura,70972970,93406665233.0
Karnataka,2024,4,Koppal,41548166,54708870321.0
Karnataka,2024,4,Chikkaballapur,50341197,80068304947.0
Karnataka,2024,4,Bidar,59785534,80776104518.0
Karnataka,2024,4,Bengaluru Rural,116146821,140428291014.0
Karnataka,2024,4,Raichur,58011111,78959280621.0
Karnataka,2024,4,Dakshina Kannada,51660908,63988116869.0
Karnataka,2024,4,Hassan,64922108,96932033734.0
Karnataka,2024,4,Dharwad,91471760,101218607904.0
Karnataka,2024,4,Shivamogga,58999966,76223245002.0
Karnataka,2024,4,Udupi,26413069,33347636117.0
Karnataka,2024,4,Gadag,25951596,31702873746.0
Kerala,2018,1,Thiruvananthapuram,172079,275202215.5887567
Kerala,2018,1,Kasaragod,37597,46522871.82306546
Kerala,2018,1,Malappuram,239508,256416524.03733116
Kerala,2018,1,Pathanamthitta,35435,44871379.63442598
Kerala,2018,1,Wayanad,32702,42622425.25359705
Kerala,2018,1,Alappuzha,74941,95014765.5124121
Kerala,2018,1,Kozhikode,206971,264216575.61410832
Kerala,2018,1,Kollam,76713,93495184.4858401
Kerala,2018,1,Thrissur,148871,200502461.32188034
Kerala,2018,1,Palakkad,119324,155278345.54067275
Kerala,2018,1,Kannur,92260,112128543.0761299
Kerala,2018,1,Kottayam,102446,132788590.21251318
Kerala,2018,1,Ernakulam,390006,630357709.4293847
Kerala,2018,1,Idukki,42527,53257161.57039655
Kerala,2018,2,Thiruvananthapuram,241695,447463532.2875792
Kerala,2018,2,Kasaragod,50723,79264188.98089561
Kerala,2018,2,Malappuram,268993,394434596.38289905
Kerala,2018,2,Pathanamthitta,50523,75627575.41254863
Kerala,2018,2,Wayanad,43621,75694975.62729506
Kerala,2018,2,Alappuzha,101141,157158524.65667993
Kerala,2018,2,Kozhikode,262368,432276266.4294082
Kerala,2018,2,Kollam,107011,158093455.3837409
Kerala,2018,2,Thrissur,194698,323326151.5548469
Kerala,2018,2,Palakkad,148865,247495543.9461293
Kerala,2018,2,Kannur,123543,190249058.5368228
Kerala,2018,2,Kottayam,132766,219583423.4232789
Kerala,2018,2,Ernakulam,521535,992297917.6619761
Kerala,2018,2,Idukki,60683,93958133.15853149
Kerala,2018,3,Thiruvananthapuram,341861,663088952.7638565
Kerala,2018,3,Kasaragod,69573,121876096.15716684
Kerala,2018,3,Malappuram,323771,521343702.7156196
Kerala,2018,3,Pathanamthitta,66341,108400526.62835038
Kerala,2018,3,Wayanad,52579,96212039.37300894
Kerala,2018,3,Alappuzha,129138,208917711.71637464
Kerala,2018,3,Kozhikode,374581,602562108.7285004
Kerala,2018,3,Kollam,154891,237302294.1078105
Kerala,2018,3,Thrissur,265041,447258554.15207183
Kerala,2018,3,Palakkad,201468,329702201.45452887
Kerala,2018,3,Kannur,161613,256107072.92292744
Kerala,2018,3,Kottayam,185591,294011177.4497337
Kerala,2018,3,Ernakulam,731827,1317858232.2431176
Kerala,2018,3,Idukki,76073,118384553.46241829
Kerala,2018,4,Thiruvananthapuram,475377,937541020.9487805
Kerala,2018,4,Kasaragod,99369,178991682.4763731
Kerala,2018,4,Malappuram,445963,712275700.16859
Kerala,2018,4,Pathanamthitta,99883,188812344.16017604
Kerala,2018,4,Wayanad,82834,162973755.87261727
Kerala,2018,4,Alappuzha,180730,307021229.6677927
Kerala,2018,4,Kozhikode,492826,852029000.8762002
Kerala,2018,4,Kollam,201274,339663300.07618785
Kerala,2018,4,Thrissur,369941,669618693.0635449
Kerala,2018,4,Palakkad,278099,493228367.318028
Kerala,2018,4,Kannur,221021,387384391.7983955
Kerala,2018,4,Kottayam,244161,436012749.52668107
Kerala,2018,4,Ernakulam,1012043,1886966258.0311787
Kerala,2018,4,Idukki,107133,194842742.82781494
Kerala,2019,1,Thiruvananthapuram,736407,1242525637.5853531
Kerala,2019,1,Kasaragod,139502,225830406.45484847
Kerala,2019,1,Malappuram,695313,892807636.0664957
Kerala,2019,1,Pathanamthitta,123465,215762682.84896186
Kerala,2019,1,Wayanad,109869,207649993.7055291
Kerala,2019,1,Alappuzha,252186,388624847.98847747
Kerala,2019,1,Kozhikode,705959,1018056389.0463977
Kerala,2019,1,Kollam,267030,424402104.36782134
Kerala,2019,1,Thrissur,583045,940781808.7837638
Kerala,2019,1,Palakkad,390957,618358114.4295684
Kerala,2019,1,Kannur,309217,493947068.763232
Kerala,2019,1,Kottayam,348566,558480707.3401135
Kerala,2019,1,Ernakulam,1657527,2766048426.726511
Kerala,2019,1,Idukki,149996,241755310.74257103
Kerala,2019,2,Thiruvananthapuram,897152,1608596589.681378
Kerala,2019,2,Kasaragod,132477,245117661.38155967
Kerala,2019,2,Malappuram,575048,950964374.0589197
Kerala,2019,2,Pathanamthitta,121246,231047652.4079249
Kerala,2019,2,Wayanad,117101,246051815.22228175
Kerala,2019,2,Alappuzha,282582,473109181.59596735
Kerala,2019,2,Kozhikode,540752,968227341.5065465
Kerala,2019,2,Kollam,285888,508491310.8754553
Kerala,2019,2,Thrissur,768852,1369632612.6536586
Kerala,2019,2,Palakkad,358416,674063610.1443211
Kerala,2019,2,Kannur,350753,624420173.4544072
Kerala,2019,2,Kottayam,373169,682101020.9961852
Kerala,2019,2,Ernakulam,2327469,4150046405.233533
Kerala,2019,2,Idukki,152921,299501811.97341865
Kerala,2019,3,Thiruvananthapuram,1210326,2114421209.945346
Kerala,2019,3,Kasaragod,181343,308649475.87950885
Kerala,2019,3,Malappuram,669092,1122314397.733013
Kerala,2019,3,Pathanamthitta,171939,288808708.7904181
Kerala,2019,3,Wayanad,176001,316938080.32937783
Kerala,2019,3,Alappuzha,412404,649647317.8447716
Kerala,2019,3,Kozhikode,791143,1229904356.4614897
Kerala,2019,3,Kollam,434861,713019785.4366323
Kerala,2019,3,Thrissur,913742,1653044268.9504738
Kerala,2019,3,Palakkad,468478,831397770.4387538
Kerala,2019,3,Kannur,467512,801246829.2133518
Kerala,2019,3,Kottayam,455029,868646787.5281066
Kerala,2019,3,Ernakulam,2730518,5157574846.841607
Kerala,2019,3,Idukki,203708,374195886.67161965
Kerala,2019,4,Thiruvananthapuram,1653618,2665386104.807865
Kerala,2019,4,Kasaragod,241911,416731460.5097851
Kerala,2019,4,Malappuram,888327,1440292240.0345955
Kerala,2019,4,Pathanamthitta,242926,415571876.488405
Kerala,2019,4,Wayanad,238665,420741703.5266599
Kerala,2019,4,Alappuzha,581762,859960789.4064288
Kerala,2019,4,Kozhikode,1048192,1646744139.547135
Kerala,2019,4,Kollam,625681,942036912.2773268
Kerala,2019,4,Thrissur,1136317,2093913336.262066
Kerala,2019,4,Palakkad,607193,1069460193.0190685
Kerala,2019,4,Kannur,616688,1017939385.5907226
Kerala,2019,4,Kottayam,621352,1132028895.1782436
Kerala,2019,4,Ernakulam,3714876,6519567750.700622
Kerala,2019,4,Idukki,281129,510951850.4557996
Kerala,2020,1,Thiruvananthapuram,1957687,3050411160.545363
Kerala,2020,1,Kasaragod,301169,507073803.3718973
Kerala,2020,1,Malappuram,1032834,1707013551.1569433
Kerala,2020,1,Pathanamthitta,271212,438745625.6228532
Kerala,2020,1,Wayanad,289132,493187938.7452661
Kerala,2020,1,Alappuzha,655979,939182379.108365
Kerala,2020,1,Kozhikode,1568774,2563142658.862935
Kerala,2020,1,Kollam,773621,1132631398.2083387
Kerala,2020,1,Thrissur,1370029,2546348594.755377
Kerala,2020,1,Palakkad,715756,1196433777.4224691
Kerala,2020,1,Kannur,703334,1073577708.9427073
Kerala,2020,1,Kottayam,752571,1330711260.7580514
Kerala,2020,1,Ernakulam,5025201,8938376106.912516
Kerala,2020,1,Idukki,316223,534248866.5212162
Kerala,2020,2,Thiruvananthapuram,1742767,2599631080.622644
Kerala,2020,2,Kasaragod,446953,591069175.8807278
Kerala,2020,2,Malappuram,1257378,1803201659.9709346
Kerala,2020,2,Pathanamthitta,341421,451078696.19252056
Kerala,2020,2,Wayanad,382374,519782233.3701738
Kerala,2020,2,Alappuzha,755556,942056560.3210676
Kerala,2020,2,Kozhikode,1566564,2243504596.608429
Kerala,2020,2,Kollam,893973,1193885128.37001
Kerala,2020,2,Thrissur,1351787,2341058567.0443115
Kerala,2020,2,Palakkad,893115,1291966407.5463247
Kerala,2020,2,Kannur,998243,1189750957.3159876
Kerala,2020,2,Kottayam,761782,1204970922.4053957
Kerala,2020,2,Ernakulam,4530511,9056027224.418602
Kerala,2020,2,Idukki,365543,466095268.53298694
Kerala,2020,3,Thiruvananthapuram,2081035,3493171877.8317666
Kerala,2020,3,Kasaragod,596614,1166012173.6974864
Kerala,2020,3,Malappuram,1898768,3664780939.093948
Kerala,2020,3,Pathanamthitta,489737,845216797.9095387
Kerala,2020,3,Wayanad,513419,887306330.3024907
Kerala,2020,3,Alappuzha,1034921,1556781058.1512263
Kerala,2020,3,Kozhikode,2170142,3948266707.535822
Kerala,2020,3,Kollam,1338722,2289595646.9909644
Kerala,2020,3,Thrissur,1849073,3785405397.493615
Kerala,2020,3,Palakkad,1116331,2004283358.564612
Kerala,2020,3,Kannur,1278504,2162452906.343422
Kerala,2020,3,Kottayam,1001447,1888052939.6003127
Kerala,2020,3,Ernakulam,5931363,11683184896.523336
Kerala,2020,3,Idukki,458604,789639621.9157053
Kerala,2020,4,Thiruvananthapuram,3376010,5574649734.488936
Kerala,2020,4,Kasaragod,890448,1587677250.122615
Kerala,2020,4,Malappuram,2988328,5198015036.320328
Kerala,2020,4,Pathanamthitta,749642,1316217608.809388
Kerala,2020,4,Wayanad,901483,1531199014.3045726
Kerala,2020,4,Alappuzha,1562242,2495781952.453473
Kerala,2020,4,Kozhikode,3436777,5728144598.801697
Kerala,2020,4,Kollam,1917078,3346551214.3340144
Kerala,2020,4,Thrissur,2628494,5026840469.302741
Kerala,2020,4,Palakkad,1675633,3102276857.5431166
Kerala,2020,4,Kannur,1966681,3368866047.27071
Kerala,2020,4,Kottayam,1486474,2688432124.592808
Kerala,2020,4,Ernakulam,8950159,14375193240.807178
Kerala,2020,4,Idukki,758738,1415411497.8597498
Kerala,2021,1,Thiruvananthapuram,3878020,6358411606.613165
Kerala,2021,1,Kasaragod,916836,1740402213.782773
Kerala,2021,1,Malappuram,4147591,6618671647.034931
Kerala,2021,1,Pathanamthitta,860555,1542488748.5219617
Kerala,2021,1,Wayanad,991978,1807265259.0969577
Kerala,2021,1,Alappuzha,1681817,2825682876.840207
Kerala,2021,1,Kozhikode,4287518,6990433691.332143
Kerala,2021,1,Kollam,2127176,3821625432.235867
Kerala,2021,1,Thrissur,3475629,6417811869.89982
Kerala,2021,1,Palakkad,1892633,3654239469.743036
Kerala,2021,1,Kannur,2044936,3708267084.5413337
Kerala,2021,1,Kottayam,1808155,3236942550.743904
Kerala,2021,1,Ernakulam,13390058,18947291978.111584
Kerala,2021,1,Idukki,813440,1591435733.397046
Kerala,2021,2,Thiruvananthapuram,4154572,6743334746.137385
Kerala,2021,2,Kasaragod,1144742,2009156405.2288404
Kerala,2021,2,Malappuram,4693842,7117221910.053398
Kerala,2021,2,Pathanamthitta,1063832,1781057248.381074
Kerala,2021,2,Wayanad,1156091,1909814954.3066154
Kerala,2021,2,Alappuzha,1921008,3048000026.8000603
Kerala,2021,2,Kozhikode,4726028,7499008472.489387
Kerala,2021,2,Kollam,2534369,4330614971.237995
Kerala,2021,2,Thrissur,3881737,6752401585.982383
Kerala,2021,2,Palakkad,2232317,3954891660.837982
Kerala,2021,2,Kannur,2477621,4226966852.6657553
Kerala,2021,2,Kottayam,2131122,3543155910.9216585
Kerala,2021,2,Ernakulam,14177054,19704497753.319965
Kerala,2021,2,Idukki,896698,1606683937.7940414
Kerala,2021,3,Thiruvananthapuram,5427449,9208113081.714626
Kerala,2021,3,Kasaragod,1491783,2655059896.771513
Kerala,2021,3,Malappuram,6691321,10228243297.037325
Kerala,2021,3,Pathanamthitta,1284731,2343169622.665164
Kerala,2021,3,Wayanad,1598807,2703543869.06237
Kerala,2021,3,Alappuzha,2505822,4227398745.144793
Kerala,2021,3,Kozhikode,6483184,10352351671.467161
Kerala,2021,3,Kollam,3321904,6085539500.552663
Kerala,2021,3,Thrissur,5059971,9074305921.546797
Kerala,2021,3,Palakkad,2841134,5273353074.481866
Kerala,2021,3,Kannur,3200023,5705948607.452806
Kerala,2021,3,Kottayam,2719376,4787914328.519009
Kerala,2021,3,Ernakulam,19207421,26757448740.357033
Kerala,2021,3,Idukki,1195340,2283771416.356572
Kerala,2021,4,Thiruvananthapuram,6802679,10882144450.411564
Kerala,2021,4,Kasaragod,1952678,3359697890.1197686
Kerala,2021,4,Malappuram,8689226,12215744694.721281
Kerala,2021,4,Pathanamthitta,1682712,2933380203.6844797
Kerala,2021,4,Wayanad,2239644,3471143216.2120275
Kerala,2021,4,Alappuzha,3177335,5086522403.521093
Kerala,2021,4,Kozhikode,8306264,12437421004.466854
Kerala,2021,4,Kollam,4107417,7277474405.384279
Kerala,2021,4,Thrissur,6471411,10748756930.39449
Kerala,2021,4,Palakkad,3813936,6473706354.941971
Kerala,2021,4,Kannur,4171542,6945109953.226887
Kerala,2021,4,Kottayam,3504049,5843770525.961052
Kerala,2021,4,Ernakulam,25306923,32778937436.49068
Kerala,2021,4,Idukki,1597925,2888327473.827167
Kerala,2022,1,Thiruvananthapuram,7747326,12106537679.278353
Kerala,2022,1,Kasaragod,2282517,3923072928.3004293
Kerala,2022,1,Malappuram,10270093,13968886082.9426
Kerala,2022,1,Pathanamthitta,1963871,3361963455.2387085
Kerala,2022,1,Wayanad,2620413,4017486262.8773155
Kerala,2022,1,Alappuzha,3687088,5795828219.423043
Kerala,2022,1,Kozhikode,9526680,13732159882.740732
Kerala,2022,1,Kollam,4851496,8628660586.960697
Kerala,2022,1,Thrissur,7612460,12265599938.768522
Kerala,2022,1,Palakkad,4504996,7445457072.739984
Kerala,2022,1,Kannur,4837076,7882293599.26064
Kerala,2022,1,Kottayam,4029330,6642441538.163085
Kerala,2022,1,Ernakulam,29451475,36915318572.07093
Kerala,2022,1,Idukki,1896144,3303236645.929193
Kerala,2022,2,Thiruvananthapuram,8942858,13552082447.365555
Kerala,2022,2,Kasaragod,2578012,4383382390.002622
Kerala,2022,2,Malappuram,11218062,15235042406.963661
Kerala,2022,2,Pathanamthitta,2074509,3519862948.5512266
Kerala,2022,2,Wayanad,2984234,4493999118.462679
Kerala,2022,2,Alappuzha,4151240,6503782725.4786625
Kerala,2022,2,Kozhikode,10478852,15005755668.418482
Kerala,2022,2,Kollam,5799455,10109273068.99764
Kerala,2022,2,Thrissur,8767715,13850991972.685724
Kerala,2022,2,Palakkad,4998295,8233196635.528812
Kerala,2022,2,Kannur,5415196,8864093942.922422
Kerala,2022,2,Kottayam,4440370,7095672952.24407
Kerala,2022,2,Ernakulam,32257485,40076176147.54245
Kerala,2022,2,Idukki,2259039,3773017123.960714
Kerala,2022,3,Thiruvananthapuram,11886964,16637313650.762661
Kerala,2022,3,Kasaragod,2816269,4420477438.966047
Kerala,2022,3,Malappuram,11727280,15435401577.943787
Kerala,2022,3,Pathanamthitta,2373258,3615273641.3223248
Kerala,2022,3,Wayanad,3269014,4610462828.361015
Kerala,2022,3,Alappuzha,5705022,7973274496.748119
Kerala,2022,3,Kozhikode,10298519,13830874892.026697
Kerala,2022,3,Kollam,7100622,10992059341.720558
Kerala,2022,3,Thrissur,9037575,12908229884.950268
Kerala,2022,3,Palakkad,6174837,9220755480.574833
Kerala,2022,3,Kannur,5631041,8674487770.19761
Kerala,2022,3,Kottayam,5918541,8495120284.447548
Kerala,2022,3,Ernakulam,35009862,41683362156.463394
Kerala,2022,3,Idukki,2414100,3763325870.944789
Kerala,2022,4,Thiruvananthapuram,12176949,16386992625.195726
Kerala,2022,4,Kasaragod,3262433,4974165652.614264
Kerala,2022,4,Malappuram,12667960,16133583076.643559
Kerala,2022,4,Pathanamthitta,2676852,4082745437.8617306
Kerala,2022,4,Wayanad,3654113,5018793988.96143
Kerala,2022,4,Alappuzha,6094707,8414450111.973735
Kerala,2022,4,Kozhikode,11205522,14187898844.87042
Kerala,2022,4,Kollam,7022669,10513248742.581398
Kerala,2022,4,Thrissur,12802574,16539944197.055008
Kerala,2022,4,Palakkad,6558445,9566627508.647114
Kerala,2022,4,Kannur,6407573,9291348716.042475
Kerala,2022,4,Kottayam,6551967,9198738854.992409
Kerala,2022,4,Ernakulam,39069167,44933855503.73201
Kerala,2022,4,Idukki,2809537,4317415338.538482
Kerala,2023,1,Thiruvananthapuram,15777495,20405950025.0
Kerala,2023,1,Kasaragod,5032924,7561422786.0
Kerala,2023,1,Malappuram,15994699,19984929247.0
Kerala,2023,1,Pathanamthitta,3359879,5061220260.0
Kerala,2023,1,Wayanad,5237998,7147747721.0
Kerala,2023,1,Alappuzha,7029352,9925279750.0
Kerala,2023,1,Kozhikode,17609474,21740839808.0
Kerala,2023,1,Kollam,8766861,12995036174.0
Kerala,2023,1,Thrissur,9811793,13503012488.0
Kerala,2023,1,Palakkad,8521427,12458676100.0
Kerala,2023,1,Kannur,10009053,14112565339.0
Kerala,2023,1,Kottayam,6448095,9176107601.0
Kerala,2023,1,Ernakulam,30034347,33704884058.0
Kerala,2023,1,Idukki,3988168,5859418320.0
Kerala,2023,2,Thiruvananthapuram,16834507,21968674795.0
Kerala,2023,2,Kasaragod,5421249,8103400236.0
Kerala,2023,2,Malappuram,16442153,20942444241.0
Kerala,2023,2,Pathanamthitta,3555022,5219658676.0
Kerala,2023,2,Wayanad,5751930,8091617292.0
Kerala,2023,2,Alappuzha,7694391,10929530290.0
Kerala,2023,2,Kozhikode,18231277,23125966041.0
Kerala,2023,2,Kollam,9464997,13897112666.0
Kerala,2023,2,Thrissur,10462551,14454609093.0
Kerala,2023,2,Palakkad,8994974,13287372163.0
Kerala,2023,2,Kannur,10783259,15253685629.0
Kerala,2023,2,Kottayam,6878572,9740957685.0
Kerala,2023,2,Ernakulam,31266275,36160448548.0
Kerala,2023,2,Idukki,4389460,6621193630.0
Kerala,2023,3,Thiruvananthapuram,18643081,23843948938.0
Kerala,2023,3,Kasaragod,5899641,8338421422.0
Kerala,2023,3,Malappuram,18229082,22374245863.0
Kerala,2023,3,Pathanamthitta,3966432,5615288690.0
Kerala,2023,3,Wayanad,6008357,8061560520.0
Kerala,2023,3,Alappuzha,8349948,11603306093.0
Kerala,2023,3,Kozhikode,19394854,23944480834.0
Kerala,2023,3,Kollam,10425657,15287453319.0
Kerala,2023,3,Thrissur,11419815,15378229549.0
Kerala,2023,3,Palakkad,9656725,13856311160.0
Kerala,2023,3,Kannur,11874120,16097825668.0
Kerala,2023,3,Kottayam,7598688,10327573152.0
Kerala,2023,3,Ernakulam,34558327,38869325990.0
Kerala,2023,3,Idukki,4633924,6734642131.0
Kerala,2023,4,Thiruvananthapuram,19316004,23933572611.0
Kerala,2023,4,Kasaragod,6350992,8648838865.0
Kerala,2023,4,Malappuram,18960936,22474464502.0
Kerala,2023,4,Pathanamthitta,4522225,6402582567.0
Kerala,2023,4,Wayanad,6305239,8219155329.0
Kerala,2023,4,Alappuzha,8822498,11778023076.0
Kerala,2023,4,Kozhikode,20504589,24296060817.0
Kerala,2023,4,Kollam,10773692,15002316553.0
Kerala,2023,4,Thrissur,11972689,15550151220.0
Kerala,2023,4,Palakkad,10060701,13846379777.0
Kerala,2023,4,Kannur,12846603,16549576658.0
Kerala,2023,4,Kottayam,8168997,10919608733.0
Kerala,2023,4,Ernakulam,36070124,39986849494.0
Kerala,2023,4,Idukki,5167804,7377741263.0
Kerala,2024,1,Thiruvananthapuram,19564302,23994396911.0
Kerala,2024,1,Kasaragod,6447794,8852077946.0
Kerala,2024,1,Malappuram,18991293,22831974850.0
Kerala,2024,1,Pathanamthitta,4601346,6346028918.0
Kerala,2024,1,Wayanad,5932205,7919674631.0
Kerala,2024,1,Alappuzha,9049439,11917993156.0
Kerala,2024,1,Kozhikode,20525616,24689413055.0
Kerala,2024,1,Kollam,11198940,15368934035.0
Kerala,2024,1,Thrissur,12155776,15782799143.0
Kerala,2024,1,Palakkad,10184200,13976888497.0
Kerala,2024,1,Kannur,13131416,16955028166.0
Kerala,2024,1,Kottayam,8352880,11069456219.0
Kerala,2024,1,Ernakulam,36302206,40265764333.0
Kerala,2024,1,Idukki,5026553,7107544878.0
Kerala,2024,2,Thiruvananthapuram,20616583,25173685967.0
Kerala,2024,2,Kasaragod,7221538,9825178732.0
Kerala,2024,2,Malappuram,20943662,25004878802.0
Kerala,2024,2,Pathanamthitta,4669495,6268777063.0
Kerala,2024,2,Wayanad,6735265,8945031532.0
Kerala,2024,2,Alappuzha,9629454,12566499138.0
Kerala,2024,2,Kozhikode,22160107,26371341506.0
Kerala,2024,2,Kollam,11970869,16240406293.0
Kerala,2024,2,Thrissur,13053847,16740546516.0
Kerala,2024,2,Palakkad,11004604,14847061394.0
